Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 10 [26000/49000 (53%)]	Train Loss: 0.001672	Val Loss: 0.001857	Val Acc: 94.8
Train Epoch: 10 [28000/49000 (57%)]	Train Loss: 0.005638	Val Loss: 0.001876	Val Acc: 94.6
Train Epoch: 10 [30000/49000 (61%)]	Train Loss: 0.000897	Val Loss: 0.001518	Val Acc: 96.2
Train Epoch: 10 [32000/49000 (65%)]	Train Loss: 0.033495	Val Loss: 0.001758	Val Acc: 96.2
Train Epoch: 10 [34000/49000 (69%)]	Train Loss: 0.001658	Val Loss: 0.001677	Val Acc: 96.0
Train Epoch: 10 [36000/49000 (73%)]	Train Loss: 0.014060	Val Loss: 0.002273	Val Acc: 94.2
Train Epoch: 10 [38000/49000 (78%)]	Train Loss: 0.010667	Val Loss: 0.002257	Val Acc: 93.4
Train Epoch: 10 [40000/49000 (82%)]	Train Loss: 0.001910	Val Loss: 0.002596	Val Acc: 94.8
Train Epoch: 10 [42000/49000 (86%)]	Train Loss: 0.007528	Val Loss: 0.002242	Val Acc: 95.4
Train Epoch: 10 [44000/49000 (90%)]	Train Loss: 0.002675	Val Loss: 0.001891	Val Acc: 95.8
Train Epoch: 10 [46000/49000 (94%)]	Train Loss: 0.009503	Val Loss: 0.002050	Val Acc: 95.6
Train Epoch: 10 [48000/49000 (98%)]	Train Loss: 0.001390	Val Loss: 0.001409	Val Acc: 95.8
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 0.274876	Val Loss: 0.002442	Val Acc: 94.2
Train Epoch: 11 [2000/49000 (4%)]	Train Loss: 0.003290	Val Loss: 0.001257	Val Acc: 96.0
Train Epoch: 11 [4000/49000 (8%)]	Train Loss: 0.012222	Val Loss: 0.002011	Val Acc: 93.6
Train Epoch: 11 [6000/49000 (12%)]	Train Loss: 0.005563	Val Loss: 0.001772	Val Acc: 96.0
Train Epoch: 11 [8000/49000 (16%)]	Train Loss: 0.007003	Val Loss: 0.002349	Val Acc: 94.4
Train Epoch: 11 [10000/49000 (20%)]	Train Loss: 0.006280	Val Loss: 0.002120	Val Acc: 93.6
Train Epoch: 11 [12000/49000 (24%)]	Train Loss: 0.004501	Val Loss: 0.001754	Val Acc: 95.0
Train Epoch: 11 [14000/49000 (29%)]	Train Loss: 0.003673	Val Loss: 0.001553	Val Acc: 96.4
Train Epoch: 11 [16000/49000 (33%)]	Train Loss: 0.002609	Val Loss: 0.002198	Val Acc: 95.2
Train Epoch: 11 [18000/49000 (37%)]	Train Loss: 0.003525	Val Loss: 0.002078	Val Acc: 94.8
Train Epoch: 11 [20000/49000 (41%)]	Train Loss: 0.004625	Val Loss: 0.001991	Val Acc: 95.4
Train Epoch: 11 [22000/49000 (45%)]	Train Loss: 0.007953	Val Loss: 0.002432	Val Acc: 94.4
Train Epoch: 11 [24000/49000 (49%)]	Train Loss: 0.001788	Val Loss: 0.002344	Val Acc: 94.8
Train Epoch: 11 [26000/49000 (53%)]	Train Loss: 0.003531	Val Loss: 0.002072	Val Acc: 95.2
Train Epoch: 11 [28000/49000 (57%)]	Train Loss: 0.001838	Val Loss: 0.002162	Val Acc: 94.6
Train Epoch: 11 [30000/49000 (61%)]	Train Loss: 0.008746	Val Loss: 0.002270	Val Acc: 95.4
Train Epoch: 11 [32000/49000 (65%)]	Train Loss: 0.004692	Val Loss: 0.002197	Val Acc: 95.6
Train Epoch: 11 [34000/49000 (69%)]	Train Loss: 0.002990	Val Loss: 0.002538	Val Acc: 94.2
Train Epoch: 11 [36000/49000 (73%)]	Train Loss: 0.015484	Val Loss: 0.001664	Val Acc: 96.0
Train Epoch: 11 [38000/49000 (78%)]	Train Loss: 0.006396	Val Loss: 0.002055	Val Acc: 95.8
Train Epoch: 11 [40000/49000 (82%)]	Train Loss: 0.003373	Val Loss: 0.003059	Val Acc: 93.4
Train Epoch: 11 [42000/49000 (86%)]	Train Loss: 0.002290	Val Loss: 0.002235	Val Acc: 95.6
Train Epoch: 11 [44000/49000 (90%)]	Train Loss: 0.009445	Val Loss: 0.001953	Val Acc: 94.8
Train Epoch: 11 [46000/49000 (94%)]	Train Loss: 0.024791	Val Loss: 0.002235	Val Acc: 95.0
Train Epoch: 11 [48000/49000 (98%)]	Train Loss: 0.005226	Val Loss: 0.002438	Val Acc: 94.4
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 0.317443	Val Loss: 0.003334	Val Acc: 93.8
Train Epoch: 12 [2000/49000 (4%)]	Train Loss: 0.002871	Val Loss: 0.002394	Val Acc: 94.8
Train Epoch: 12 [4000/49000 (8%)]	Train Loss: 0.004521	Val Loss: 0.001870	Val Acc: 95.0
Train Epoch: 12 [6000/49000 (12%)]	Train Loss: 0.002254	Val Loss: 0.001786	Val Acc: 95.4
Train Epoch: 12 [8000/49000 (16%)]	Train Loss: 0.009182	Val Loss: 0.001923	Val Acc: 95.2
Train Epoch: 12 [10000/49000 (20%)]	Train Loss: 0.001268	Val Loss: 0.002006	Val Acc: 95.2
Train Epoch: 12 [12000/49000 (24%)]	Train Loss: 0.002690	Val Loss: 0.002414	Val Acc: 94.2
Train Epoch: 12 [14000/49000 (29%)]	Train Loss: 0.004870	Val Loss: 0.002186	Val Acc: 95.0
Train Epoch: 12 [16000/49000 (33%)]	Train Loss: 0.003427	Val Loss: 0.002806	Val Acc: 93.8
Train Epoch: 12 [18000/49000 (37%)]	Train Loss: 0.004437	Val Loss: 0.001305	Val Acc: 96.0
Train Epoch: 12 [20000/49000 (41%)]	Train Loss: 0.000377	Val Loss: 0.001379	Val Acc: 95.8
Train Epoch: 12 [22000/49000 (45%)]	Train Loss: 0.001326	Val Loss: 0.001563	Val Acc: 95.6
Train Epoch: 12 [24000/49000 (49%)]	Train Loss: 0.000930	Val Loss: 0.001686	Val Acc: 96.2
Train Epoch: 12 [26000/49000 (53%)]	Train Loss: 0.008319	Val Loss: 0.001783	Val Acc: 95.4
Train Epoch: 12 [28000/49000 (57%)]	Train Loss: 0.001106	Val Loss: 0.001987	Val Acc: 95.0
Train Epoch: 12 [30000/49000 (61%)]	Train Loss: 0.002324	Val Loss: 0.001637	Val Acc: 95.8
Train Epoch: 12 [32000/49000 (65%)]	Train Loss: 0.001490	Val Loss: 0.002220	Val Acc: 95.4
Train Epoch: 12 [34000/49000 (69%)]	Train Loss: 0.000713	Val Loss: 0.002024	Val Acc: 96.0
Train Epoch: 12 [36000/49000 (73%)]	Train Loss: 0.000669	Val Loss: 0.002575	Val Acc: 94.2
Train Epoch: 12 [38000/49000 (78%)]	Train Loss: 0.000730	Val Loss: 0.001674	Val Acc: 96.0
Train Epoch: 12 [40000/49000 (82%)]	Train Loss: 0.001638	Val Loss: 0.002311	Val Acc: 95.0
Train Epoch: 12 [42000/49000 (86%)]	Train Loss: 0.000960	Val Loss: 0.001809	Val Acc: 95.6
Train Epoch: 12 [44000/49000 (90%)]	Train Loss: 0.000602	Val Loss: 0.002394	Val Acc: 95.4
Train Epoch: 12 [46000/49000 (94%)]	Train Loss: 0.004262	Val Loss: 0.002565	Val Acc: 95.2
Train Epoch: 12 [48000/49000 (98%)]	Train Loss: 0.000557	Val Loss: 0.002565	Val Acc: 94.6
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 0.241101	Val Loss: 0.002594	Val Acc: 94.4
Train Epoch: 13 [2000/49000 (4%)]	Train Loss: 0.002978	Val Loss: 0.001897	Val Acc: 95.8
Train Epoch: 13 [4000/49000 (8%)]	Train Loss: 0.001390	Val Loss: 0.001741	Val Acc: 96.2
Train Epoch: 13 [6000/49000 (12%)]	Train Loss: 0.012935	Val Loss: 0.002241	Val Acc: 95.0
Train Epoch: 13 [8000/49000 (16%)]	Train Loss: 0.000858	Val Loss: 0.002708	Val Acc: 94.0
Train Epoch: 13 [10000/49000 (20%)]	Train Loss: 0.001830	Val Loss: 0.001931	Val Acc: 95.6
Train Epoch: 13 [12000/49000 (24%)]	Train Loss: 0.002181	Val Loss: 0.002134	Val Acc: 95.8
Train Epoch: 13 [14000/49000 (29%)]	Train Loss: 0.000354	Val Loss: 0.001792	Val Acc: 95.4
Train Epoch: 13 [16000/49000 (33%)]	Train Loss: 0.000929	Val Loss: 0.001223	Val Acc: 97.2
Train Epoch: 13 [18000/49000 (37%)]	Train Loss: 0.000806	Val Loss: 0.001619	Val Acc: 95.2
Train Epoch: 13 [20000/49000 (41%)]	Train Loss: 0.000521	Val Loss: 0.002202	Val Acc: 95.8
Train Epoch: 13 [22000/49000 (45%)]	Train Loss: 0.000838	Val Loss: 0.001692	Val Acc: 95.4
Train Epoch: 13 [24000/49000 (49%)]	Train Loss: 0.033105	Val Loss: 0.002398	Val Acc: 94.6
Train Epoch: 13 [26000/49000 (53%)]	Train Loss: 0.009311	Val Loss: 0.002175	Val Acc: 95.2
Train Epoch: 13 [28000/49000 (57%)]	Train Loss: 0.003780	Val Loss: 0.001845	Val Acc: 95.2
Train Epoch: 13 [30000/49000 (61%)]	Train Loss: 0.002036	Val Loss: 0.002243	Val Acc: 93.6
Train Epoch: 13 [32000/49000 (65%)]	Train Loss: 0.022307	Val Loss: 0.001727	Val Acc: 95.2
Train Epoch: 13 [34000/49000 (69%)]	Train Loss: 0.008852	Val Loss: 0.002119	Val Acc: 94.6
Train Epoch: 13 [36000/49000 (73%)]	Train Loss: 0.000941	Val Loss: 0.002052	Val Acc: 94.4
Train Epoch: 13 [38000/49000 (78%)]	Train Loss: 0.001589	Val Loss: 0.001854	Val Acc: 95.4
Train Epoch: 13 [40000/49000 (82%)]	Train Loss: 0.001516	Val Loss: 0.001611	Val Acc: 95.4
Train Epoch: 13 [42000/49000 (86%)]	Train Loss: 0.013716	Val Loss: 0.001162	Val Acc: 96.4
Train Epoch: 13 [44000/49000 (90%)]	Train Loss: 0.001621	Val Loss: 0.002390	Val Acc: 95.2
Train Epoch: 13 [46000/49000 (94%)]	Train Loss: 0.001754	Val Loss: 0.001567	Val Acc: 95.6
Train Epoch: 13 [48000/49000 (98%)]	Train Loss: 0.002579	Val Loss: 0.002261	Val Acc: 94.4
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 0.284523	Val Loss: 0.002210	Val Acc: 95.4
Train Epoch: 14 [2000/49000 (4%)]	Train Loss: 0.003451	Val Loss: 0.001727	Val Acc: 95.8
Train Epoch: 14 [4000/49000 (8%)]	Train Loss: 0.000759	Val Loss: 0.002215	Val Acc: 94.4
Train Epoch: 14 [6000/49000 (12%)]	Train Loss: 0.000863	Val Loss: 0.001394	Val Acc: 96.2
Train Epoch: 14 [8000/49000 (16%)]	Train Loss: 0.004732	Val Loss: 0.001735	Val Acc: 95.4
Train Epoch: 14 [10000/49000 (20%)]	Train Loss: 0.002892	Val Loss: 0.001944	Val Acc: 95.4
Train Epoch: 14 [12000/49000 (24%)]	Train Loss: 0.000556	Val Loss: 0.001763	Val Acc: 95.8
Train Epoch: 14 [14000/49000 (29%)]	Train Loss: 0.000299	Val Loss: 0.001796	Val Acc: 95.8
Train Epoch: 14 [16000/49000 (33%)]	Train Loss: 0.001278	Val Loss: 0.001244	Val Acc: 96.4
Train Epoch: 14 [18000/49000 (37%)]	Train Loss: 0.001077	Val Loss: 0.001515	Val Acc: 95.4
Train Epoch: 14 [20000/49000 (41%)]	Train Loss: 0.001721	Val Loss: 0.001464	Val Acc: 96.4
Train Epoch: 14 [22000/49000 (45%)]	Train Loss: 0.001198	Val Loss: 0.002115	Val Acc: 95.6
Train Epoch: 14 [24000/49000 (49%)]	Train Loss: 0.000313	Val Loss: 0.001945	Val Acc: 94.8
Train Epoch: 14 [26000/49000 (53%)]	Train Loss: 0.001467	Val Loss: 0.001311	Val Acc: 96.6
Train Epoch: 14 [28000/49000 (57%)]	Train Loss: 0.001985	Val Loss: 0.001936	Val Acc: 95.8
Train Epoch: 14 [30000/49000 (61%)]	Train Loss: 0.000962	Val Loss: 0.001644	Val Acc: 96.0
Train Epoch: 14 [32000/49000 (65%)]	Train Loss: 0.000148	Val Loss: 0.002272	Val Acc: 95.0
Train Epoch: 14 [34000/49000 (69%)]	Train Loss: 0.000467	Val Loss: 0.002291	Val Acc: 95.6
Train Epoch: 14 [36000/49000 (73%)]	Train Loss: 0.000474	Val Loss: 0.001352	Val Acc: 96.4
Train Epoch: 14 [38000/49000 (78%)]	Train Loss: 0.000361	Val Loss: 0.001298	Val Acc: 95.4
Train Epoch: 14 [40000/49000 (82%)]	Train Loss: 0.000218	Val Loss: 0.002043	Val Acc: 95.6
Train Epoch: 14 [42000/49000 (86%)]	Train Loss: 0.000793	Val Loss: 0.001921	Val Acc: 94.6
Train Epoch: 14 [44000/49000 (90%)]	Train Loss: 0.002074	Val Loss: 0.001878	Val Acc: 95.8
Train Epoch: 14 [46000/49000 (94%)]	Train Loss: 0.000484	Val Loss: 0.001851	Val Acc: 95.2
Train Epoch: 14 [48000/49000 (98%)]	Train Loss: 0.002090	Val Loss: 0.002514	Val Acc: 95.2
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 0.294276	Val Loss: 0.001641	Val Acc: 95.0
Train Epoch: 15 [2000/49000 (4%)]	Train Loss: 0.000405	Val Loss: 0.001797	Val Acc: 96.0
Train Epoch: 15 [4000/49000 (8%)]	Train Loss: 0.000777	Val Loss: 0.001736	Val Acc: 96.2
Train Epoch: 15 [6000/49000 (12%)]	Train Loss: 0.000174	Val Loss: 0.002347	Val Acc: 94.8
Train Epoch: 15 [8000/49000 (16%)]	Train Loss: 0.000806	Val Loss: 0.002179	Val Acc: 95.4
Train Epoch: 15 [10000/49000 (20%)]	Train Loss: 0.000559	Val Loss: 0.001381	Val Acc: 96.2
Train Epoch: 15 [12000/49000 (24%)]	Train Loss: 0.000370	Val Loss: 0.001584	Val Acc: 97.0
Train Epoch: 15 [14000/49000 (29%)]	Train Loss: 0.000452	Val Loss: 0.001695	Val Acc: 95.6
Train Epoch: 15 [16000/49000 (33%)]	Train Loss: 0.000349	Val Loss: 0.002270	Val Acc: 96.0
Train Epoch: 15 [18000/49000 (37%)]	Train Loss: 0.000569	Val Loss: 0.002003	Val Acc: 94.8
Train Epoch: 15 [20000/49000 (41%)]	Train Loss: 0.000454	Val Loss: 0.001969	Val Acc: 95.8
Train Epoch: 15 [22000/49000 (45%)]	Train Loss: 0.000250	Val Loss: 0.002403	Val Acc: 94.8
Train Epoch: 15 [24000/49000 (49%)]	Train Loss: 0.000157	Val Loss: 0.001354	Val Acc: 97.2
Train Epoch: 15 [26000/49000 (53%)]	Train Loss: 0.001463	Val Loss: 0.001517	Val Acc: 95.4
Train Epoch: 15 [28000/49000 (57%)]	Train Loss: 0.000689	Val Loss: 0.001924	Val Acc: 95.6
Train Epoch: 15 [30000/49000 (61%)]	Train Loss: 0.000110	Val Loss: 0.002323	Val Acc: 94.4
Train Epoch: 15 [32000/49000 (65%)]	Train Loss: 0.000171	Val Loss: 0.001959	Val Acc: 95.8
Train Epoch: 15 [34000/49000 (69%)]	Train Loss: 0.000243	Val Loss: 0.002378	Val Acc: 94.4
Train Epoch: 15 [36000/49000 (73%)]	Train Loss: 0.000408	Val Loss: 0.001965	Val Acc: 95.8
Train Epoch: 15 [38000/49000 (78%)]	Train Loss: 0.000387	Val Loss: 0.002613	Val Acc: 94.8
Train Epoch: 15 [40000/49000 (82%)]	Train Loss: 0.001652	Val Loss: 0.001574	Val Acc: 96.4
Train Epoch: 15 [42000/49000 (86%)]	Train Loss: 0.000666	Val Loss: 0.002366	Val Acc: 94.8
Train Epoch: 15 [44000/49000 (90%)]	Train Loss: 0.000120	Val Loss: 0.001887	Val Acc: 95.4
Train Epoch: 15 [46000/49000 (94%)]	Train Loss: 0.000114	Val Loss: 0.002211	Val Acc: 94.6
Train Epoch: 15 [48000/49000 (98%)]	Train Loss: 0.000053	Val Loss: 0.002370	Val Acc: 95.2
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 0.237278	Val Loss: 0.002033	Val Acc: 94.4
Train Epoch: 16 [2000/49000 (4%)]	Train Loss: 0.000480	Val Loss: 0.001546	Val Acc: 96.2
Train Epoch: 16 [4000/49000 (8%)]	Train Loss: 0.000378	Val Loss: 0.001474	Val Acc: 96.2
Train Epoch: 16 [6000/49000 (12%)]	Train Loss: 0.000452	Val Loss: 0.001641	Val Acc: 95.4
Train Epoch: 16 [8000/49000 (16%)]	Train Loss: 0.001050	Val Loss: 0.001400	Val Acc: 96.4
Train Epoch: 16 [10000/49000 (20%)]	Train Loss: 0.000386	Val Loss: 0.001740	Val Acc: 96.4
Train Epoch: 16 [12000/49000 (24%)]	Train Loss: 0.000361	Val Loss: 0.001443	Val Acc: 95.6
Train Epoch: 16 [14000/49000 (29%)]	Train Loss: 0.000384	Val Loss: 0.001883	Val Acc: 95.2
Train Epoch: 16 [16000/49000 (33%)]	Train Loss: 0.000764	Val Loss: 0.002014	Val Acc: 95.8
Train Epoch: 16 [18000/49000 (37%)]	Train Loss: 0.000373	Val Loss: 0.002113	Val Acc: 96.2
Train Epoch: 16 [20000/49000 (41%)]	Train Loss: 0.000313	Val Loss: 0.001650	Val Acc: 96.4
Train Epoch: 16 [22000/49000 (45%)]	Train Loss: 0.000436	Val Loss: 0.001251	Val Acc: 96.4
Train Epoch: 16 [24000/49000 (49%)]	Train Loss: 0.000286	Val Loss: 0.002243	Val Acc: 95.6
Train Epoch: 16 [26000/49000 (53%)]	Train Loss: 0.000131	Val Loss: 0.001930	Val Acc: 95.2
Train Epoch: 16 [28000/49000 (57%)]	Train Loss: 0.000292	Val Loss: 0.002051	Val Acc: 95.2
Train Epoch: 16 [30000/49000 (61%)]	Train Loss: 0.000354	Val Loss: 0.002029	Val Acc: 96.0
Train Epoch: 16 [32000/49000 (65%)]	Train Loss: 0.000339	Val Loss: 0.001397	Val Acc: 96.6
Train Epoch: 16 [34000/49000 (69%)]	Train Loss: 0.000175	Val Loss: 0.002032	Val Acc: 95.0
Train Epoch: 16 [36000/49000 (73%)]	Train Loss: 0.000212	Val Loss: 0.001679	Val Acc: 96.0
Train Epoch: 16 [38000/49000 (78%)]	Train Loss: 0.000146	Val Loss: 0.001540	Val Acc: 96.6
Train Epoch: 16 [40000/49000 (82%)]	Train Loss: 0.000118	Val Loss: 0.002584	Val Acc: 95.4
Train Epoch: 16 [42000/49000 (86%)]	Train Loss: 0.000257	Val Loss: 0.001974	Val Acc: 95.2
Train Epoch: 16 [44000/49000 (90%)]	Train Loss: 0.000160	Val Loss: 0.001220	Val Acc: 96.6
Train Epoch: 16 [46000/49000 (94%)]	Train Loss: 0.000254	Val Loss: 0.001877	Val Acc: 96.8
Train Epoch: 16 [48000/49000 (98%)]	Train Loss: 0.000165	Val Loss: 0.001943	Val Acc: 95.8
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 0.214080	Val Loss: 0.001827	Val Acc: 96.0
Train Epoch: 17 [2000/49000 (4%)]	Train Loss: 0.000529	Val Loss: 0.002003	Val Acc: 96.0
Train Epoch: 17 [4000/49000 (8%)]	Train Loss: 0.000379	Val Loss: 0.001883	Val Acc: 95.0
Train Epoch: 17 [6000/49000 (12%)]	Train Loss: 0.000337	Val Loss: 0.002083	Val Acc: 95.8
Train Epoch: 17 [8000/49000 (16%)]	Train Loss: 0.000648	Val Loss: 0.001749	Val Acc: 97.2
Train Epoch: 17 [10000/49000 (20%)]	Train Loss: 0.000139	Val Loss: 0.001664	Val Acc: 97.0
Train Epoch: 17 [12000/49000 (24%)]	Train Loss: 0.000158	Val Loss: 0.001930	Val Acc: 95.6
Train Epoch: 17 [14000/49000 (29%)]	Train Loss: 0.000117	Val Loss: 0.001497	Val Acc: 96.0
Train Epoch: 17 [16000/49000 (33%)]	Train Loss: 0.000961	Val Loss: 0.001707	Val Acc: 96.0
Train Epoch: 17 [18000/49000 (37%)]	Train Loss: 0.000157	Val Loss: 0.002427	Val Acc: 95.4
Train Epoch: 17 [20000/49000 (41%)]	Train Loss: 0.000555	Val Loss: 0.002028	Val Acc: 96.2
Train Epoch: 17 [22000/49000 (45%)]	Train Loss: 0.000682	Val Loss: 0.001738	Val Acc: 96.0
Train Epoch: 17 [24000/49000 (49%)]	Train Loss: 0.000489	Val Loss: 0.002375	Val Acc: 95.0
Train Epoch: 17 [26000/49000 (53%)]	Train Loss: 0.000285	Val Loss: 0.001526	Val Acc: 95.8
Train Epoch: 17 [28000/49000 (57%)]	Train Loss: 0.000281	Val Loss: 0.001894	Val Acc: 95.6
Train Epoch: 17 [30000/49000 (61%)]	Train Loss: 0.000459	Val Loss: 0.001940	Val Acc: 95.6
Train Epoch: 17 [32000/49000 (65%)]	Train Loss: 0.000215	Val Loss: 0.001723	Val Acc: 96.8
Train Epoch: 17 [34000/49000 (69%)]	Train Loss: 0.000302	Val Loss: 0.002296	Val Acc: 95.8
Train Epoch: 17 [36000/49000 (73%)]	Train Loss: 0.000202	Val Loss: 0.001742	Val Acc: 96.2
Train Epoch: 17 [38000/49000 (78%)]	Train Loss: 0.000607	Val Loss: 0.001720	Val Acc: 96.4
Train Epoch: 17 [40000/49000 (82%)]	Train Loss: 0.000135	Val Loss: 0.002107	Val Acc: 95.4
Train Epoch: 17 [42000/49000 (86%)]	Train Loss: 0.000106	Val Loss: 0.001763	Val Acc: 96.8
Train Epoch: 17 [44000/49000 (90%)]	Train Loss: 0.000291	Val Loss: 0.002172	Val Acc: 96.0
Train Epoch: 17 [46000/49000 (94%)]	Train Loss: 0.000510	Val Loss: 0.002164	Val Acc: 95.4
Train Epoch: 17 [48000/49000 (98%)]	Train Loss: 0.000259	Val Loss: 0.001756	Val Acc: 96.6
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 0.256144	Val Loss: 0.002124	Val Acc: 94.6
Train Epoch: 18 [2000/49000 (4%)]	Train Loss: 0.000328	Val Loss: 0.002015	Val Acc: 95.4
Train Epoch: 18 [4000/49000 (8%)]	Train Loss: 0.000686	Val Loss: 0.001938	Val Acc: 96.2
Train Epoch: 18 [6000/49000 (12%)]	Train Loss: 0.000304	Val Loss: 0.001549	Val Acc: 95.4
Train Epoch: 18 [8000/49000 (16%)]	Train Loss: 0.000271	Val Loss: 0.002364	Val Acc: 95.0
Train Epoch: 18 [10000/49000 (20%)]	Train Loss: 0.000261	Val Loss: 0.001733	Val Acc: 95.6
Train Epoch: 18 [12000/49000 (24%)]	Train Loss: 0.000426	Val Loss: 0.002081	Val Acc: 94.8
Train Epoch: 18 [14000/49000 (29%)]	Train Loss: 0.000280	Val Loss: 0.001856	Val Acc: 96.2
Train Epoch: 18 [16000/49000 (33%)]	Train Loss: 0.000345	Val Loss: 0.001869	Val Acc: 96.2
Train Epoch: 18 [18000/49000 (37%)]	Train Loss: 0.000296	Val Loss: 0.001639	Val Acc: 95.6
Train Epoch: 18 [20000/49000 (41%)]	Train Loss: 0.001299	Val Loss: 0.000970	Val Acc: 96.8
Train Epoch: 18 [22000/49000 (45%)]	Train Loss: 0.000207	Val Loss: 0.001832	Val Acc: 95.6
Train Epoch: 18 [24000/49000 (49%)]	Train Loss: 0.000188	Val Loss: 0.001988	Val Acc: 95.6
Train Epoch: 18 [26000/49000 (53%)]	Train Loss: 0.000464	Val Loss: 0.002521	Val Acc: 95.4
Train Epoch: 18 [28000/49000 (57%)]	Train Loss: 0.000337	Val Loss: 0.002401	Val Acc: 94.8
Train Epoch: 18 [30000/49000 (61%)]	Train Loss: 0.000217	Val Loss: 0.001471	Val Acc: 96.4
Train Epoch: 18 [32000/49000 (65%)]	Train Loss: 0.000387	Val Loss: 0.002390	Val Acc: 95.2
Train Epoch: 18 [34000/49000 (69%)]	Train Loss: 0.000359	Val Loss: 0.001537	Val Acc: 96.6
Train Epoch: 18 [36000/49000 (73%)]	Train Loss: 0.000373	Val Loss: 0.001592	Val Acc: 96.2
Train Epoch: 18 [38000/49000 (78%)]	Train Loss: 0.000136	Val Loss: 0.001178	Val Acc: 97.6
Train Epoch: 18 [40000/49000 (82%)]	Train Loss: 0.000235	Val Loss: 0.002000	Val Acc: 95.8
Train Epoch: 18 [42000/49000 (86%)]	Train Loss: 0.000263	Val Loss: 0.001918	Val Acc: 95.8
Train Epoch: 18 [44000/49000 (90%)]	Train Loss: 0.000346	Val Loss: 0.001694	Val Acc: 96.8
Train Epoch: 18 [46000/49000 (94%)]	Train Loss: 0.000212	Val Loss: 0.001636	Val Acc: 96.4
Train Epoch: 18 [48000/49000 (98%)]	Train Loss: 0.000300	Val Loss: 0.001560	Val Acc: 97.2
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 0.167757	Val Loss: 0.001752	Val Acc: 95.6
Train Epoch: 19 [2000/49000 (4%)]	Train Loss: 0.000185	Val Loss: 0.001762	Val Acc: 96.0
Train Epoch: 19 [4000/49000 (8%)]	Train Loss: 0.000313	Val Loss: 0.001400	Val Acc: 96.4
Train Epoch: 19 [6000/49000 (12%)]	Train Loss: 0.001022	Val Loss: 0.002440	Val Acc: 94.6
Train Epoch: 19 [8000/49000 (16%)]	Train Loss: 0.000193	Val Loss: 0.001552	Val Acc: 97.2
Train Epoch: 19 [10000/49000 (20%)]	Train Loss: 0.000199	Val Loss: 0.002494	Val Acc: 95.4
Train Epoch: 19 [12000/49000 (24%)]	Train Loss: 0.000223	Val Loss: 0.001844	Val Acc: 95.0
Train Epoch: 19 [14000/49000 (29%)]	Train Loss: 0.000494	Val Loss: 0.001552	Val Acc: 96.4
Train Epoch: 19 [16000/49000 (33%)]	Train Loss: 0.000462	Val Loss: 0.001904	Val Acc: 95.8
Train Epoch: 19 [18000/49000 (37%)]	Train Loss: 0.000392	Val Loss: 0.002269	Val Acc: 95.4
Train Epoch: 19 [20000/49000 (41%)]	Train Loss: 0.000093	Val Loss: 0.002113	Val Acc: 94.6
Train Epoch: 19 [22000/49000 (45%)]	Train Loss: 0.000282	Val Loss: 0.001325	Val Acc: 96.8
Train Epoch: 19 [24000/49000 (49%)]	Train Loss: 0.000380	Val Loss: 0.001781	Val Acc: 96.2
Train Epoch: 19 [26000/49000 (53%)]	Train Loss: 0.000347	Val Loss: 0.001160	Val Acc: 96.8
Train Epoch: 19 [28000/49000 (57%)]	Train Loss: 0.000164	Val Loss: 0.002197	Val Acc: 95.6
Train Epoch: 19 [30000/49000 (61%)]	Train Loss: 0.000172	Val Loss: 0.001851	Val Acc: 96.0
Train Epoch: 19 [32000/49000 (65%)]	Train Loss: 0.000359	Val Loss: 0.001591	Val Acc: 95.8
Train Epoch: 19 [34000/49000 (69%)]	Train Loss: 0.000090	Val Loss: 0.001289	Val Acc: 96.6
Train Epoch: 19 [36000/49000 (73%)]	Train Loss: 0.000078	Val Loss: 0.001457	Val Acc: 96.4
Train Epoch: 19 [38000/49000 (78%)]	Train Loss: 0.000397	Val Loss: 0.002045	Val Acc: 96.4
Train Epoch: 19 [40000/49000 (82%)]	Train Loss: 0.000364	Val Loss: 0.001518	Val Acc: 96.6
Train Epoch: 19 [42000/49000 (86%)]	Train Loss: 0.000145	Val Loss: 0.002164	Val Acc: 95.2
Train Epoch: 19 [44000/49000 (90%)]	Train Loss: 0.000253	Val Loss: 0.001285	Val Acc: 96.6
Train Epoch: 19 [46000/49000 (94%)]	Train Loss: 0.000323	Val Loss: 0.001495	Val Acc: 97.0
Train Epoch: 19 [48000/49000 (98%)]	Train Loss: 0.000560	Val Loss: 0.002337	Val Acc: 95.6
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 0.178334	Val Loss: 0.001398	Val Acc: 97.0
Train Epoch: 20 [2000/49000 (4%)]	Train Loss: 0.000061	Val Loss: 0.002005	Val Acc: 95.6
Train Epoch: 20 [4000/49000 (8%)]	Train Loss: 0.000931	Val Loss: 0.001169	Val Acc: 97.2
